Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,W,FNH,160,,101,Integrated Physiology for Human Nutrition I,Elizabeth Novak,125,74.9,75.5,66.0,85.0,98.0,41.0,3,5,7,7,12,15,12,10,18,21,12
UBCV,2023,W,FNH,160,,201,Integrated Physiology for Human Nutrition I,Elizabeth Novak,61,69.5,70.0,63.0,79.5,93.0,24.0,5,4,2,5,8,9,4,7,4,5,6
UBCV,2023,W,FNH,161,,201,Integrated Physiology for Human Nutrition II,Elizabeth Novak,112,71.4,73.0,63.8,79.3,98.0,32.0,4,8,7,9,12,9,13,22,12,7,9
UBCV,2023,W,FNH,200,,101,Exploring Our Food,Azita Madadi Noei,148,88.8,92.0,83.3,96.0,100.0,53.0,0,1,1,3,1,3,5,8,18,16,90
UBCV,2023,W,FNH,200,,103,Exploring Our Food,Azita Madadi Noei,128,83.4,86.5,78.0,93.0,100.0,30.0,3,1,4,3,4,9,4,7,20,19,52
UBCV,2023,W,FNH,200,,104,Exploring Our Food,Siyun Wang,146,92.0,94.0,90.0,96.0,100.0,44.0,1,0,0,0,1,0,3,1,9,18,112
UBCV,2023,W,FNH,200,,105,Exploring Our Food,Derek Dee,99,83.8,86.0,81.0,89.0,95.0,49.0,1,0,0,0,2,3,5,7,25,37,17
UBCV,2023,W,FNH,250,,001,Nutrition Concepts and Controversies,Gail Hammond,110,76.4,77.0,70.3,82.8,95.0,51.0,0,1,1,5,11,13,14,23,22,17,3
UBCV,2023,W,FNH,250,,003,Nutrition Concepts and Controversies,Gail Hammond,121,76.9,78.0,72.8,84.0,93.0,39.0,1,3,2,5,6,10,17,22,30,19,5
UBCV,2023,W,FNH,300,,001,Food Engineering,John Frostad,16,77.8,83.5,68.5,86.8,96.0,39.0,1,0,1,1,1,1,0,0,6,2,3
UBCV,2023,W,FNH,301,,001,Food Chemistry,David Kitts,33,78.9,80.0,76.0,83.0,90.0,54.0,0,1,0,0,1,1,5,7,10,7,1
UBCV,2023,W,FNH,302,,101,Food Analysis,Tianxi Yang,35,83.0,84.0,79.0,87.5,94.0,63.0,0,0,0,1,0,0,4,6,9,10,5
UBCV,2023,W,FNH,303,,001,Food Product Development,Anubhav Pratap-Singh,52,85.1,85.5,80.0,90.0,96.0,72.0,0,0,0,0,0,0,2,5,11,17,17
UBCV,2023,W,FNH,309,,001,Food Processing,Anubhav Pratap-Singh,51,83.4,85.0,75.0,91.0,99.0,58.0,0,0,1,2,1,2,7,2,7,10,18
UBCV,2023,W,FNH,313,,001,Food Microbiology,Patricia Hingston,221,86.0,88.0,82.0,92.0,99.0,46.0,3,0,4,1,4,3,7,13,44,47,92
UBCV,2023,W,FNH,325,,001,Food Science Laboratory I,Patricia Hingston,9,83.7,82.0,80.0,89.0,91.0,77.0,0,0,0,0,0,0,0,2,4,1,2
UBCV,2023,W,FNH,325,,002,Food Science Laboratory I,Patricia Hingston,10,84.7,84.5,80.8,88.8,92.0,75.0,0,0,0,0,0,0,1,0,4,3,2
UBCV,2023,W,FNH,326,,001,Food Science Laboratory II,Patricia Hingston,8,87.1,86.5,83.8,90.5,95.0,80.0,0,0,0,0,0,0,0,0,3,2,3
UBCV,2023,W,FNH,326,,002,Food Science Laboratory II,Patricia Hingston,10,84.0,84.0,81.3,85.0,94.0,79.0,0,0,0,0,0,0,0,2,4,3,1
UBCV,2023,W,FNH,330,,001,Introduction to Wine Science I,Jonathan Martiniuk,193,82.7,85.0,77.0,91.0,98.0,24.0,4,0,1,3,7,14,12,16,32,46,56
UBCV,2023,W,FNH,330,,002,Introduction to Wine Science I,Jonathan Martiniuk,200,81.1,83.0,75.5,88.5,98.0,50.0,0,2,3,10,8,14,13,17,54,37,41
UBCV,2023,W,FNH,335,,001,Introduction to Wine Science II,Jonathan Martiniuk,28,86.1,87.0,84.0,91.0,97.0,68.0,0,0,0,0,0,2,2,1,5,7,11
UBCV,2023,W,FNH,340,,001,Food Theory and Applications,Joel Barohn;Gerald Kasten,37,92.8,93.0,91.0,94.0,98.0,88.0,0,0,0,0,0,0,0,0,0,3,34
UBCV,2023,W,FNH,342,,001,Critical Perspectives on Consumer Food Practices,Gerald Kasten,67,86.1,87.0,83.0,89.0,94.0,67.0,0,0,0,0,1,0,1,4,14,29,15
UBCV,2023,W,FNH,345,,201,Counselling Skills in Dietetics,Sinead Feeney,36,88.1,88.5,85.0,92.0,96.0,68.0,0,0,0,0,0,1,0,1,4,15,15
UBCV,2023,W,FNH,350,,001,Fundamentals of Nutrition,Barbara Stefanska,107,77.8,77.0,69.0,86.5,100.0,57.0,0,0,2,12,7,12,10,18,12,15,19
UBCV,2023,W,FNH,350,,002,Fundamentals of Nutrition,Elizabeth Novak,80,77.4,79.5,69.8,87.0,97.0,38.0,2,2,2,5,7,5,8,9,13,14,13
UBCV,2023,W,FNH,351,,001,"Vitamins, Minerals, and Health",Eleah Stringer,94,79.8,81.0,73.3,87.8,95.0,54.0,0,1,2,3,5,7,14,12,13,26,11
UBCV,2023,W,FNH,351,,002,"Vitamins, Minerals, and Health",Katja Yvonne Lamers,72,80.7,82.0,76.0,87.0,95.0,51.0,0,2,3,0,2,4,6,7,14,19,14
UBCV,2023,W,FNH,355,,001,International Nutrition,Candice Rideout,199,80.8,83.0,78.0,87.0,98.0,29.0,2,3,1,2,4,10,13,32,52,61,17
UBCV,2023,W,FNH,355,,002,International Nutrition,Candice Rideout,252,79.8,82.0,76.5,86.0,97.0,0.0,3,2,1,4,14,14,22,31,70,66,24
UBCV,2023,W,FNH,370,,001,Nutrition Assessment,Gail Hammond,130,81.9,81.5,76.3,88.0,95.0,62.0,0,0,0,1,2,4,21,19,29,35,19
