Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2022,W,GEOG,121,,101,"Geography, Environment and Globalization",Mohammed Arefin;Jessica Dempsey,205,74.3,76.0,70.0,81.0,93.0,0.0,7,3,3,10,11,22,29,38,53,19,10
UBCV,2022,W,GEOG,121,,102,"Geography, Environment and Globalization",Mohammed Arefin;Jessica Dempsey,127,75.0,77.0,69.5,83.0,93.0,0.0,5,0,2,5,7,16,17,23,23,22,7
UBCV,2022,W,GEOG,122,,201,"Geography, Modernity and Globalization",Trevor Barnes;Rachel Bok,170,70.7,73.5,68.0,80.0,92.0,0.0,7,8,6,2,19,19,31,34,30,13,1
UBCV,2022,W,GEOG,122,,299,"Geography, Modernity and Globalization",Trevor Barnes;Rachel Bok,80,72.1,74.0,68.0,80.0,90.0,0.0,5,0,3,4,7,8,14,11,14,12,2
UBCV,2022,W,GEOG,202,,201,Climate Emergency,Alec Blair;Naomi Klein,113,75.0,77.0,72.0,82.0,88.0,0.0,4,0,2,0,10,9,20,19,33,16,0
UBCV,2022,W,GEOG,211,,101,The State of the Earth,Loch Brown,151,74.5,76.0,71.0,80.5,90.0,12.0,4,1,1,6,10,19,29,34,34,10,3
UBCV,2022,W,GEOG,211,,201,The State of the Earth,Loch Brown,95,73.4,75.0,67.0,81.5,97.0,5.0,3,3,1,4,14,12,14,8,22,10,4
UBCV,2022,W,GEOG,250,,101,Cities,Elvin Wyly,95,77.0,81.0,70.0,85.0,93.0,14.0,1,3,4,7,5,8,4,8,23,17,15
UBCV,2022,W,GEOG,290,,201,Introduction to the Geography of Canada,Christopher Lamb,74,73.1,76.0,70.5,79.5,85.0,26.0,3,0,2,2,5,7,15,21,17,2,0
UBCV,2022,W,GEOG,302,,201,Climate Justice,Avram Lewis,62,80.9,83.0,78.0,86.0,95.0,0.0,1,0,0,0,1,5,2,8,18,20,7
UBCV,2022,W,GEOG,310,,101,Environment and Sustainability,Alec Blair,208,73.1,74.0,66.0,80.3,94.0,2.0,4,7,11,10,21,23,34,25,33,30,10
UBCV,2022,W,GEOG,310,,102,Environment and Sustainability,Audrey Pearson,140,77.1,79.0,74.0,83.0,90.0,24.0,1,1,2,7,5,6,16,40,44,17,1
UBCV,2022,W,GEOG,310,,201,Environment and Sustainability,Loch Brown,193,74.8,77.0,69.0,83.0,94.0,19.0,4,6,6,11,11,27,29,26,33,34,6
UBCV,2022,W,GEOG,311,,101,Urban Environments,Alec Blair,47,78.8,80.0,76.0,85.5,92.0,11.0,1,0,0,1,2,2,4,8,11,13,5
UBCV,2022,W,GEOG,311,,201,Urban Environments,Yin Kiu Leung,81,78.8,80.0,76.0,82.0,90.0,64.0,0,0,0,0,3,3,12,18,28,15,2
UBCV,2022,W,GEOG,313,,201,Environmental Justice and Social Change,Christopher Lamb,90,74.3,76.0,72.0,80.0,87.0,3.0,1,2,1,5,9,3,16,22,25,6,0
UBCV,2022,W,GEOG,314,,201,Analysing Environmental Problems,Audrey Pearson,96,77.2,79.0,71.0,86.0,94.0,27.0,1,1,4,4,7,9,10,14,17,17,12
UBCV,2022,W,GEOG,316,,101,Geography of Natural Hazards,Alec Blair,64,77.2,79.0,72.0,85.0,91.0,50.0,0,1,2,1,3,5,12,8,15,14,3
UBCV,2022,W,GEOG,318,,201,Sustainability in a Changing Environment,Alec Blair,62,77.2,80.0,77.0,80.0,82.0,14.0,1,0,0,1,0,2,4,16,38,0,0
UBCV,2022,W,GEOG,319,,101,Environmental Impact Assessment,Nina Hewitt,94,74.1,75.0,70.0,80.0,88.0,50.0,0,2,1,2,18,8,17,17,22,7,0
UBCV,2022,W,GEOG,327,,101,Creating Canada,Kathryn McKay,86,73.1,76.0,69.0,80.0,88.0,0.0,3,1,0,4,13,3,17,19,16,10,0
UBCV,2022,W,GEOG,328,,201,Constructing Canada,Desiree Valadares,56,80.1,82.0,74.8,88.0,93.0,57.0,0,0,1,2,5,3,5,7,13,10,10
UBCV,2022,W,GEOG,345,,201,Theory and Practice in Human Geography,Bonnie Kaserman,61,73.6,73.0,66.0,81.0,95.0,50.0,0,3,1,7,6,8,9,7,8,7,5
UBCV,2022,W,GEOG,346,A,101,Topics in Geography,Priti Narayan,24,75.9,80.0,75.8,87.3,92.0,10.0,2,1,0,0,0,0,3,5,5,5,3
UBCV,2022,W,GEOG,346,B,201,Topics in Geography,Michael Fabris,13,81.6,84.0,77.0,88.0,90.0,68.0,0,0,0,0,0,2,1,2,2,5,1
UBCV,2022,W,GEOG,350,,99C,Urban Worlds,Andrew Shmuely,90,71.6,76.0,65.0,82.0,98.0,7.0,7,3,2,5,10,7,9,19,9,13,6
UBCV,2022,W,GEOG,350,,101,Urban Worlds,Lia Frederiksen,69,79.4,80.0,76.0,85.0,92.0,42.0,1,0,1,0,1,6,5,13,23,11,8
UBCV,2022,W,GEOG,351,,201,Urban Environmental Politics,Trevor Wideman,44,77.5,77.5,72.8,84.0,92.0,59.0,0,0,1,1,4,4,8,6,11,5,4
UBCV,2022,W,GEOG,352,,201,Urbanization in the Global South,Priti Narayan,69,80.0,82.0,77.0,85.0,91.0,52.0,0,1,1,2,3,4,3,9,22,20,4
UBCV,2022,W,GEOG,353,,101,Geographies of Migration and Settlement,Jemima Baada,58,74.2,76.0,68.0,80.0,90.0,39.0,1,1,1,2,7,6,10,11,10,6,3
UBCV,2022,W,GEOG,357,,201,"Society, Culture & Space",Bonnie Kaserman,62,75.6,77.0,74.3,80.0,85.0,21.0,1,0,1,3,1,5,11,14,21,5,0
UBCV,2022,W,GEOG,361,,101,Critical Geographies of the Economy,Trevor Barnes,35,75.5,76.0,74.0,81.0,86.0,36.0,1,1,1,0,0,3,10,5,10,4,0
UBCV,2022,W,GEOG,362,,201,Geography of Economic Development,James Francis Glassman,38,75.0,80.0,74.0,85.0,92.0,0.0,3,0,1,2,0,2,3,6,10,7,4
UBCV,2022,W,GEOG,364,,101,"Globalization, Cities, and Regions",Jamie Peck,60,72.9,74.0,71.5,76.0,83.0,18.0,1,0,1,0,1,12,22,15,8,0,0
UBCV,2022,W,GEOG,371,,201,Research Strategies in Geography,Bonnie Kaserman,35,87.1,87.0,81.5,92.0,97.0,75.0,0,0,0,0,0,0,1,4,7,9,14
