Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2024,W,PSYO,111,,001,Introduction to Psychology: Basic Processes,Maya Libben,203,76.6,79.0,70.0,86.0,97,0,5,5,10,9,13,14,17,29,45,29,27
UBCO,2024,W,PSYO,111,,002,Introduction to Psychology: Basic Processes,Tareq Yousef,196,71.0,71.5,63.0,81.0,94,1,6,8,14,24,28,18,20,24,25,19,10
UBCO,2024,W,PSYO,111,,003,Introduction to Psychology: Basic Processes,Shirley Hutchinson,115,74.2,76.0,65.0,87.5,100,0,10,2,5,6,11,5,16,17,8,11,24
UBCO,2024,W,PSYO,111,,004,Introduction to Psychology: Basic Processes,Maya Libben,244,76.4,78.0,69.0,85.0,97,26,2,4,12,13,17,31,28,29,43,38,27
UBCO,2024,W,PSYO,111,,101,Introduction to Psychology: Basic Processes,Paul Gabias,251,67.3,67.0,57.0,79.0,97,0,27,23,30,19,28,21,19,25,22,21,16
UBCO,2024,W,PSYO,121,,001,Introduction to Psychology: Personal Functioning,Shirley Hutchinson,87,72.5,72.0,62.5,84.5,100,13,4,4,8,10,7,8,10,5,9,9,13
UBCO,2024,W,PSYO,121,,101,Introduction to Psychology: Personal Functioning,Derrick Wirtz,299,81.4,84.0,76.0,90.0,98,0,4,2,8,6,11,17,22,35,53,61,80
UBCO,2024,W,PSYO,121,,103,Introduction to Psychology: Personal Functioning,Shirley Hutchinson,130,73.2,71.5,63.0,85.75,100,3,7,7,8,13,16,14,5,8,17,13,22
UBCO,2024,W,PSYO,219,,001,Introduction to Cognition,Leanne Ten Brinke,336,82.0,85.0,76.0,89.0,100,14,4,2,8,3,13,17,33,27,52,94,83
UBCO,2024,W,PSYO,220,,101,Lifespan Development,Kalee De France,231,76.9,78.0,68.5,86.0,97,41,4,5,10,11,25,19,26,21,38,35,37
UBCO,2024,W,PSYO,220,,102,Lifespan Development,Elena Nicoladis,113,72.7,74.0,65.0,83.0,98,14,7,0,6,12,13,8,16,13,16,14,8
UBCO,2024,W,PSYO,230,,001,Biopsychology of Behaviour,Megan Udala,229,86.5,88.0,83.0,92.0,100,56,0,0,5,3,0,2,14,17,31,66,91
UBCO,2024,W,PSYO,241,,101,Personality,Jacqueline Human,154,73.7,74.0,64.0,84.0,98,34,4,10,8,16,20,15,8,16,20,14,23
UBCO,2024,W,PSYO,252,,001,Introduction to Social Psychology,Paul Davies,198,82.3,85.0,74.0,91.75,98,48,1,1,5,6,11,15,15,20,21,29,74
UBCO,2024,W,PSYO,252,,101,Introduction to Social Psychology,Paul Davies,196,86.0,90.0,81.0,93.25,100,38,2,2,3,2,7,5,11,12,20,26,106
UBCO,2024,W,PSYO,270,,001,Introduction to Research Methods and Design,Elena Nicoladis,65,70.4,72.0,63.0,80.0,95,27,7,0,4,6,6,8,7,10,8,3,6
UBCO,2024,W,PSYO,270,,002,Introduction to Research Methods and Design,Rebecca Godard,150,77.4,78.5,69.0,85.0,99,49,1,1,8,11,10,18,12,21,25,16,27
UBCO,2024,W,PSYO,271,,101,Introduction to Data Analysis,Jan Cioe,114,74.5,79.5,60.25,89.75,100,24,19,2,6,4,5,3,5,13,14,14,29
UBCO,2024,W,PSYO,271,,102,Introduction to Data Analysis,Tareq Yousef,120,74.2,77.5,61.0,86.25,100,0,7,4,13,11,8,5,7,11,18,15,21
UBCO,2024,W,PSYO,310,,001,Learning,Tareq Yousef,117,77.3,79.0,70.0,86.0,97,32,2,1,4,7,12,7,14,13,20,19,18
UBCO,2024,W,PSYO,313,,001,Visual Perception,Paul Gabias,118,76.2,78.0,66.0,87.75,100,14,6,3,10,8,7,8,9,11,14,16,26
UBCO,2024,W,PSYO,314,,001,Non-Visual Perception,Paul Gabias,107,72.6,74.0,62.5,84.0,97,34,5,8,5,10,8,10,13,9,15,15,9
