Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,ECON,101,,001,Principles of Microeconomics,Anichul Khan;Daniel Jaramillo Calderon;Marina Adshade;Uyseok Lee,250,70.972,15.161884678,99.0,16.0,17,17,18,18,21,26,25,19.0,32,29.0,28
UBCV,2017,W,ECON,101,,002,Principles of Microeconomics,Oscar Cordonero;Ratna Shrestha;Yaxuan Li,103,72.669902913,13.213472291,98.0,40.0,3,8,7,3,11,14,17,7.0,11,10.0,12
UBCV,2017,W,ECON,101,,003,Principles of Microeconomics,Apoorva Lal;Nisha Malhotra,168,77.595238095,12.402548558,96.0,0.0,2,5,3,11,11,11,18,24.0,28,31.0,24
UBCV,2017,W,ECON,101,,004,Principles of Microeconomics,Colin Scarffe;Sha Zhu;Wai-Ching Alfred Kong,246,68.487804878,16.573579099,100.0,0.0,27,16,17,23,27,26,24,18.0,28,19.0,21
UBCV,2017,W,ECON,101,,005,Principles of Microeconomics,Luis Eduardo Schmidt Rivera;Luis Schmidt Rivera;Mitchell Nicholson;Robert G Gateman;Robert Gateman,255,70.117647059,10.059756613,89.0,24.0,8,9,20,16,32,41,47,41.0,28,13.0,0
UBCV,2017,W,ECON,101,,006,Principles of Microeconomics,Pegah Rahpaima;Robert G Gateman;Robert Gateman;Shilin Wang;Stephen Belog;Wenhao Zhang,457,68.964989059,11.601519848,97.0,0.0,19,20,36,41,60,79,76,64.0,40,16.0,6
UBCV,2017,W,ECON,101,,007,Principles of Microeconomics,Robert G Gateman;Robert Gateman;Thanh Le;Xiaojun Guan,160,68.84375,13.485397122,96.0,0.0,7,11,10,19,20,23,19,22.0,15,10.0,4
UBCV,2017,W,ECON,101,,008,Principles of Microeconomics,Anichul Khan;Clive Chapple;Daniel Jaramillo Calderon;Uyseok Lee,254,69.779527559,15.91748157,97.0,0.0,14,26,17,24,20,26,27,23.0,33,22.0,22
UBCV,2017,W,ECON,101,,009,Principles of Microeconomics,Chen Song;Ratna Shrestha,144,69.506944444,14.374120358,96.0,0.0,10,9,16,13,8,17,16,20.0,16,9.0,10
UBCV,2017,W,ECON,101,,010,Principles of Microeconomics,Anichul Khan;Malika Garoui;Malika Sarah Garoui,118,70.008474576,16.431934596,96.0,0.0,11,6,5,10,14,14,10,10.0,18,7.0,13
UBCV,2017,W,ECON,101,,011,Principles of Microeconomics,Clive Chapple;Natasha Marie Mattson;Natasha Mattson,122,65.5,17.845178991,99.0,7.0,19,10,13,12,14,10,7,8.0,11,9.0,9
UBCV,2017,W,ECON,101,,012,Principles of Microeconomics,Carol Mcausland;Cheryl Fu;Wa Tim Chan,141,69.836879433,12.437055298,95.0,30.0,2,9,14,16,24,15,9,16.0,11,13.0,12
UBCV,2017,W,ECON,101,,013,Principles of Microeconomics,Mauricio Drelichman;Peter Hawkins;Xuerui Zhu,99,72.313131313,14.025229792,96.0,34.0,7,6,6,7,4,12,14,6.0,16,10.0,11
UBCV,2017,W,ECON,101,,OVERALL,Principles of Microeconomics,,2553,70.042303173,14.161703724,100.0,0.0,150,156,187,218,272,315,312,281.0,290,198.0,174
UBCV,2017,W,ECON,101,,VM1,Principles of Microeconomics,Cheryl Roberts;Jerald Chong;Jerald Kah Liang Chong,36,63.972222222,13.931436417,91.0,31.0,4,4,5,5,6,1,3,3.0,3,0.0,2
UBCV,2017,W,ECON,102,,001,Principles of Macroeconomics,Colin Scarffe;Lanny Reuben Zrill;Lanny Zrill;Markus W Von Wartburg;Siqi Yan,258,67.941860465,15.398737619,99.0,0.0,21,22,26,22,18,38,30,24.0,24,11.0,22
UBCV,2017,W,ECON,102,,002,Principles of Macroeconomics,Mitchell Nicholson;Wai-Ching Alfred Kong,104,68.461538462,17.196140387,96.0,0.0,8,8,5,14,11,8,9,10.0,19,8.0,4
UBCV,2017,W,ECON,102,,003,Principles of Macroeconomics,Luis Eduardo Schmidt Rivera;Luis Schmidt Rivera;Ratna Shrestha;Shilin Wang,239,70.89539749,14.449620526,96.0,2.0,11,15,14,26,19,32,27,21.0,32,27.0,15
UBCV,2017,W,ECON,102,,004,Principles of Macroeconomics,Chen Song;Ratna Shrestha;Stephen Belog,263,69.338403042,13.676591989,98.0,2.0,10,27,19,27,19,42,34,22.0,30,17.0,16
UBCV,2017,W,ECON,102,,005,Principles of Macroeconomics,Patrick Musgrave;Qianwen Zhao;Wai-Ching Alfred Kong,233,65.965665236,15.890482583,97.0,0.0,26,21,24,28,17,24,25,19.0,27,13.0,9
UBCV,2017,W,ECON,102,,006,Principles of Macroeconomics,Jingwen Han;Pegah Rahpaima;Robert G Gateman;Robert Gateman;Xinyi Wan;Yanran Deng,428,68.053738318,13.612379338,99.0,0.0,25,24,34,56,53,54,59,50.0,43,17.0,13
UBCV,2017,W,ECON,102,,007,Principles of Macroeconomics,Kaveh Sanjabi Malayeri;Robert G Gateman;Robert Gateman;Yaxuan Li,152,67.730263158,13.533363431,91.0,0.0,11,8,10,14,26,22,18,19.0,12,10.0,2
UBCV,2017,W,ECON,102,,008,Principles of Macroeconomics,Cheryl Roberts;Siqi Yan,93,72.462365591,14.090205617,97.0,30.0,4,5,7,10,11,9,6,9.0,11,7.0,14
UBCV,2017,W,ECON,102,,010,Principles of Macroeconomics,Anichul Khan;Malika Garoui;Malika Sarah Garoui,116,70.594827586,16.710308429,98.0,0.0,5,7,13,9,10,14,11,10.0,14,7.0,16
UBCV,2017,W,ECON,102,,011,Principles of Macroeconomics,Cheryl Fu;Eleni Simintzi;Wa Tim Chan,111,69.423423423,16.608622924,98.0,5.0,6,7,14,6,10,15,12,4.0,15,9.0,13
UBCV,2017,W,ECON,102,,012,Principles of Macroeconomics,Apoorva Lal;Cheryl Fu,114,74.631578947,11.039160509,95.0,39.0,1,2,7,9,12,5,16,18.0,18,16.0,10
UBCV,2017,W,ECON,102,,013,Principles of Macroeconomics,Erin Andra May;Erin May;Feligie Khowidiyantho;Henry Siu,94,73.425531915,10.126606456,96.0,41.0,2,1,1,7,16,14,15,9.0,13,13.0,3
UBCV,2017,W,ECON,102,,OVERALL,Principles of Macroeconomics,,2240,69.098214286,14.611393024,99.0,0.0,136,152,180,235,224,280,266,215.0,258,156.0,138
UBCV,2017,W,ECON,102,,VM1,Principles of Macroeconomics,Cheryl Roberts;Jerald Chong;Robert G Gateman;Robert Gateman,35,60.428571429,12.257736367,96.0,35.0,6,5,6,7,2,3,4,0.0,0,1.0,1
UBCV,2017,W,ECON,210,,001,Microeconomic Policy,Kening Chen;Robert G Gateman;Robert Gateman,85,72.670588235,6.890967579,92.0,57.0,0,0,3,2,12,23,20,11.0,10,2.0,2
UBCV,2017,W,ECON,210,,OVERALL,Microeconomic Policy,,85,72.670588235,6.890967579,92.0,57.0,0,0,3,2,12,23,20,11.0,10,2.0,2
UBCV,2017,W,ECON,211,,001,Macroeconomic Policy,Kening Chen;Robert G Gateman;Robert Gateman,57,71.649122807,9.016831935,92.0,52.0,0,1,1,8,14,6,6,8.0,7,4.0,2
UBCV,2017,W,ECON,211,,OVERALL,Macroeconomic Policy,,57,71.649122807,9.016831935,92.0,52.0,0,1,1,8,14,6,6,8.0,7,4.0,2
UBCV,2017,W,ECON,221,,001,Introduction to Strategic Thinking,Jonathan Graves;Jonathan Lewis Graves;Tiara Kerr;Weisi Liu,80,75.775,11.251975916,96.0,42.0,1,2,2,8,5,9,9,10.0,14,10.0,10
UBCV,2017,W,ECON,221,,002,Introduction to Strategic Thinking,Benjamin Andrew Milner;Benjamin Milner;Hao Li;Michael Vaney;Ronit Mukherji,88,64.0,16.256563661,91.0,10.0,14,11,1,11,9,9,10,5.0,12,5.0,1
UBCV,2017,W,ECON,221,,003,Introduction to Strategic Thinking,Cristian Andres Troncoso-Valverde;Jonathan Graves;Jonathan Lewis Graves;Weisi Liu;Zicong Hu,85,75.988235294,11.048048866,95.0,45.0,2,0.0,6,4,6,12,7,10.0,19,10.0,9
UBCV,2017,W,ECON,221,,004,Introduction to Strategic Thinking,Gabriel Brown;Gabriel Moagi Brown;Michael Vaney;Tiara Kerr;Xinyi Wan,81,68.432098765,16.688273032,98.0,5.0,5,5,6,6,11,10,11,8.0,9,3.0,7
UBCV,2017,W,ECON,221,,OVERALL,Introduction to Strategic Thinking,,334,70.946107784,14.938415112,98.0,5.0,22,18,15,29,31,40,37,33.0,54,28.0,27
UBCV,2017,W,ECON,226,,001,Making Sense of Economic Data,Jonathan Graves;Jonathan Lewis Graves;Marina Adshade;Michael Wiebe,44,76.409090909,12.443954695,98.0,36.0,2,0.0,2,3,2,2,6,4.0,12,6.0,5
UBCV,2017,W,ECON,226,,OVERALL,Making Sense of Economic Data,,44,76.409090909,12.443954695,98.0,36.0,2,0.0,2,3,2,2,6,4.0,12,6.0,5
UBCV,2017,W,ECON,234,,001,Wealth and Poverty of Nations,Tatiana Ginneth Zarate Barrera;Tatiana Zarate Barrera;Thorsten Rogall,70,78.9,10.820203861,93.0,40.0,1,2,2,1,3,2,8,13.0,14,15.0,9
UBCV,2017,W,ECON,234,,002,Wealth and Poverty of Nations,Hugh Neary;Tatiana Ginneth Zarate Barrera;Tatiana Zarate Barrera,76,76.25,13.729894391,95.0,0.0,2,3,3,2,2,5,11,8.0,21,14.0,5
UBCV,2017,W,ECON,234,,OVERALL,Wealth and Poverty of Nations,,146,77.520547945,12.449190074,95.0,0.0,3,5,5,3,5,7,19,21.0,35,29.0,14
UBCV,2017,W,ECON,255,,001,Understanding Globalization,Andrew Gong;Jamie Mccasland;Margaret Jamieson;Mauricio Drelichman;Pei-Tiing Alvin Lin;William Beaudoin,176,73.005681818,14.47855445,99.0,5.0,10,7,7,14,15,19,27,13.0,22,26.0,16
