Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,ARST,500,,001,Information Technology and Archives,Victoria Lemieux,38,90.1,91.0,88.0,93.0,97,75,0,0,0,0,0,0,1,1,2,9,25
UBCV,2024,W,ARST,510,,001,Archival Diplomatics,Victoria Lemieux,39,88.0,89.0,85.5,92.0,96,69,0,0,0,0,0,1,0,1,6,13,18
UBCV,2024,W,ARST,515,,001,Arrangement and Description of Archives,Ted Lee,37,85.3,85.0,84.0,86.0,88,83,0,0,0,0,0,0,0,0,12,25,0
UBCV,2024,W,ARST,516,,002,Management of Current Records,Danielle Alves Batista,38,89.7,91.0,90.0,92.0,94,50,0,1,0,0,0,0,0,0,1,6,30
UBCV,2024,W,ARST,520,,002,Selection and Acquisition of Archival Documents,Max Otte,41,82.9,83.0,81.0,86.0,94,47,1,0,0,0,0,1,1,4,17,11,6
UBCV,2024,W,ARST,540,,001,Archival Public Services,Rebecka Sheffield,22,87.4,88.0,85.0,89.75,95,79,0,0,0,0,0,0,0,1,2,13,6
UBCV,2024,W,ARST,554,,001,Database Design,Fatemeh Salehian Kia,15,92.6,93.0,89.5,95.5,99,85,0,0,0,0,0,0,0,0,0,4,11
UBCV,2024,W,ARST,554,,002,Database Design,Fatemeh Salehian Kia,8,91.4,93.5,90.5,96.25,99,76,0,0,0,0,0,0,0,1,1,0,6
UBCV,2024,W,ARST,555,,002,The Preservation of Digital Records,Elizabeth Shaffer,43,87.9,88.0,87.0,89.0,92,86,0,0,0,0,0,0,0,0,0,41,2
UBCV,2024,W,ARST,556,K,002,Topics in Archival Automation,Eugene Barsky,7,84.7,87.0,82.5,87.5,88,78,0,0,0,0,0,0,0,1,2,4,0
UBCV,2024,W,ARST,556,L,001,Topics in Archival Automation,Julia Bullard,15,86.1,86.0,85.0,88.0,95,74,0,0,0,0,0,0,1,0,2,11,1
UBCV,2024,W,ARST,556,P,001,Topics in Archival Automation,Richard Arias Hernandez,14,89.7,89.5,88.25,91.5,93,87,0,0,0,0,0,0,0,0,0,7,7
UBCV,2024,W,ARST,556,Q,002,Topics in Archival Automation,Hannah Turner,11,88.9,90.0,86.5,91.0,91,86,0,0,0,0,0,0,0,0,0,5,6
UBCV,2024,W,ARST,565,,002,Administering Records under Freedom of Information and Protection of Privacy Legislation,Alexandra Wieland,14,83.0,82.5,80.5,85.0,90,74,0,0,0,0,0,0,1,2,6,3,2
UBCV,2024,W,ARST,570,,001,Management of Information Organizations,Cameron Mitchell Pierson,9,86.4,87.0,86.0,87.0,88,85,0,0,0,0,0,0,0,0,0,9,0
UBCV,2024,W,ARST,573,,001,Archival Systems and the Profession,Elizabeth Shaffer,37,89.1,89.0,89.0,90.0,92,81,0,0,0,0,0,0,0,0,1,23,13
UBCV,2024,W,ARST,585,,002,Information Practice and Protocol in Support of Indigenous Initiatives,Kristin Kozar,8,91.4,91.0,90.75,93.0,94,88,0,0,0,0,0,0,0,0,0,1,7
UBCV,2024,W,ARST,586,,002,Progressive and Radical Information Work,Julia Bullard,8,88.6,88.0,88.0,89.25,91,87,0,0,0,0,0,0,0,0,0,6,2
UBCV,2024,W,ARST,587,,001,Preservation,Tara Fraser,11,82.6,82.0,77.0,88.5,92,76,0,0,0,0,0,0,0,5,2,2,2
UBCV,2024,W,ARST,587,,002,Preservation,Tara Fraser,12,86.2,86.0,82.75,90.25,93,78,0,0,0,0,0,0,0,1,5,1,5
UBCV,2024,W,ARST,591,,002,Archival Research and Scholarship,Elizabeth Shaffer,23,88.3,88.0,87.0,89.0,91,87,0,0,0,0,0,0,0,0,0,18,5
