Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2024,W,PHAR,180,,001,Pharmaceutical Topics and Communication Seminar I,Brian Rodrigues,84,94.1,95.0,92.75,96.25,98,89,0,0,0,0,0,0,0,0,0,5,79
UBCV,2024,W,PHAR,202,,001,Biochemical Pharmacology,Judy Wong;Ly Vu;Adam Frankel,67,79.7,82.0,73.0,87.0,98,53,0,2,3,2,1,6,6,11,12,13,11
UBCV,2024,W,PHAR,203,,001,DRG DELV TECH PR,Alexander Smith;Shyh-Dar Li,61,76.5,76.0,70.0,84.0,96,58,0,0,2,2,6,9,7,12,8,12,3
UBCV,2024,W,PHAR,204,,002,Pharmaceutical Research,Thomas Velenosi;Nicole Krentz,65,74.0,74.0,66.0,84.0,95,37,1,3,4,5,9,4,8,7,9,10,5
UBCV,2024,W,PHAR,205,,001,Clinical Epidemiology & Pharmaceutical Outcomes I,Mary De Vera;Mark Harrison,68,91.2,92.0,88.0,95.0,98,74,0,0,0,0,0,0,1,1,4,15,47
UBCV,2024,W,PHAR,280,,001,Pharmaceutical Topics and Communication Seminar II,Jessica Kalra,65,89.8,91.0,88.0,94.0,100,52,0,1,0,0,0,1,2,1,6,13,41
UBCV,2024,W,PHAR,302,,001,Pharmacokinetics and Pharmacogenomics,Anil Maharaj;Catrina Bozek,49,83.4,86.0,79.0,90.0,99,50,0,2,0,1,2,1,3,5,4,18,13
UBCV,2024,W,PHAR,303,,001,Nanomedicine,Shyh-Dar Li;Hok Yan Cheng,48,83.0,84.0,79.0,87.25,93,67,0,0,0,0,1,1,6,6,12,14,8
UBCV,2024,W,PHAR,304,,001,Techniques in Molecular Biology and Pharmacology Theory and Laboratory,Alexander Smith;Jennifer Brown,48,79.5,81.0,74.75,84.25,94,48,1,0,1,0,0,7,5,5,17,7,5
UBCV,2024,W,PHAR,305,,001,Clinical Epidemiology & Pharmaceutical Outcomes II,Kate Johnson;Mohsen Sadatsafavi,49,85.4,88.0,80.0,91.0,98,62,0,0,0,1,0,2,5,4,6,13,18
UBCV,2024,W,PHAR,306,,001,Medicinal Chemistry of High-Impact Pharmaceuticals in Major Diseases,Simon Wisnovsky;Adam Frankel;Brent Page,47,77.6,78.0,66.5,87.0,99,46,1,1,1,6,4,1,4,7,4,10,8
UBCV,2024,W,PHAR,307,,001,Analytical Sciences Theory and Laboratory,Simon Wisnovsky;Narges Hadjesfandiari;Alexander Smith;Joel Finbloom,47,83.4,84.0,79.5,88.0,95,63,0,0,0,1,0,2,4,5,13,13,9
UBCV,2024,W,PHAR,308,,001,Systematic Pharmacology,Jessica Kalra,45,77.8,79.0,70.0,84.0,100,53,0,2,1,3,2,4,4,7,11,6,5
UBCV,2024,W,PHAR,370,,001,Pharmaceutical Cases I,Jessica Kalra,48,89.6,90.0,86.0,93.25,97,77,0,0,0,0,0,0,0,2,6,12,28
UBCV,2024,W,PHAR,380,,001,Pharmaceutical Topics and Communication Seminar III,Jessica Kalra,48,94.9,96.5,91.0,100.0,100,83,0,0,0,0,0,0,0,0,4,5,39
UBCV,2024,W,PHAR,422,,001,Pharmacoeconomics,Kate Johnson;Wei Zhang,9,86.1,90.0,85.0,91.0,97,71,0,0,0,0,0,1,1,0,0,2,5
UBCV,2024,W,PHAR,423,,001,Statistical Methods for Pharmaceutical Outcomes Research,Mohsen Sadatsafavi,7,93.4,94.0,93.0,94.0,96,90,0,0,0,0,0,0,0,0,0,0,7
UBCV,2024,W,PHAR,424,,001,Financing and Therapeutics in the Canadian Health Care System,Wei Zhang,13,86.7,87.0,84.0,89.0,93,80,0,0,0,0,0,0,0,0,4,6,3
UBCV,2024,W,PHAR,425,,001,Biologics,Joel Finbloom;Harvey Wong,13,87.5,88.0,86.0,94.0,97,74,0,0,0,0,0,0,2,0,1,6,4
UBCV,2024,W,PHAR,426,,001,Advanced Anesthetics and Analgesics,Brian Cairns;Ujendra Kumar,6,85.3,87.0,84.75,90.0,94,69,0,0,0,0,0,1,0,0,1,2,2
UBCV,2024,W,PHAR,431,,001,Functional Foods,Jerzy Zawistowski,9,82.1,81.0,80.0,86.0,88,71,0,0,0,0,0,1,0,0,4,4,0
UBCV,2024,W,PHAR,432,,001,Toxicology,Colin Ross;Tiffany Carlaw,14,93.2,94.5,90.75,96.75,99,81,0,0,0,0,0,0,0,0,1,2,11
UBCV,2024,W,PHAR,470,,001,Pharmaceutical Cases II,Narges Hadjesfandiari;Lynda Eccott,10,89.7,92.0,88.25,93.75,96,72,0,0,0,0,0,0,1,0,1,1,7
UBCV,2024,W,PHAR,470,,002,Pharmaceutical Cases II,Lynda Eccott,23,90.9,92.0,89.0,93.5,96,85,0,0,0,0,0,0,0,0,0,7,16
UBCV,2024,W,PHAR,480,,002,Pharmaceutical Topics and Communication Seminar IV,Jennifer Brown,33,89.0,90.0,87.0,93.0,96,74,0,0,0,0,0,0,1,2,1,10,19
UBCV,2024,W,PHAR,485,,001,Research Project,Wing Ho Tristan Lai,9,89.4,91.0,85.0,93.0,96,82,0,0,0,0,0,0,0,0,2,2,5
UBCV,2024,W,PHAR,491,,002,Honours Thesis,Adam Frankel,10,91.8,92.0,91.0,94.5,98,84,0,0,0,0,0,0,0,0,1,1,8
UBCV,2024,W,PHAR,495,,001,Practicum,Wing Ho Tristan Lai,13,89.4,91.0,89.0,91.0,97,72,0,0,0,0,0,0,1,0,0,3,9
UBCV,2024,W,PHAR,515,,001,Nanomedicines,Shyh-Dar Li;Hok Yan Cheng,9,84.3,85.0,80.0,86.0,94,76,0,0,0,0,0,0,0,2,2,3,2
UBCV,2024,W,PHAR,520,,001,Applied Omics Science for Drug Discovery and Development,Simon Wisnovsky;Corey Nislow;Guri Giaever,11,90.0,90.0,89.0,91.0,93,87,0,0,0,0,0,0,0,0,0,3,8
