Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2020,S,SOWK,440,H,921,Integrative Seminars in Social Work,Simon Davis,35,84.485714286,8.208214783,96.0,60.0,0,0,0,2,1,0,0,3,8,13,8
UBCV,2020,S,SOWK,440,H,OVERALL,Integrative Seminars in Social Work,,35,84.485714286,8.208214783,96.0,60.0,0,0,0,2,1,0,0,3,8,13,8
UBCV,2020,S,SOWK,440,J,921,Integrative Seminars in Social Work,Mohamed Ibrahim,9,86.222222222,11.454014338,97.0,61.0,0,0,0,1,0,0,0,1,1,2,4
UBCV,2020,S,SOWK,440,J,OVERALL,Integrative Seminars in Social Work,,9,86.222222222,11.454014338,97.0,61.0,0,0,0,1,0,0,0,1,1,2,4
UBCV,2020,S,SOWK,553,C,001,Quantitative Methods in Social Work Research,Sheila Marshall,7,91.0,4.509249753,98.0,85.0,0,0,0,0,0,0,0,0,0,2,5
UBCV,2020,S,SOWK,553,C,OVERALL,Quantitative Methods in Social Work Research,,7,91.0,4.509249753,98.0,85.0,0,0,0,0,0,0,0,0,0,2,5
UBCV,2020,S,SOWK,559,,943,Advanced Integrative Seminar,Barbara Lee;Eleanor R Lipov;Erika Ono;Rhea Del Vecchio,6,89.5,6.156297589,93.0,77.0,0,0,0,0,0,0,0,1,0,0,5
UBCV,2020,S,SOWK,559,,OVERALL,Advanced Integrative Seminar,,6,89.5,6.156297589,93.0,77.0,0,0,0,0,0,0,0,1,0,0,5
UBCV,2020,S,SOWK,570,B,921,Directed Studies in Social Work,Ashley Quinn;Jennifer-Lee Koble,8,90.875,3.090885218,97.0,88.0,0,0,0,0,0,0,0,0,0,3,5
UBCV,2020,S,SOWK,570,B,OVERALL,Directed Studies in Social Work,,8,90.875,3.090885218,97.0,88.0,0,0,0,0,0,0,0,0,0,3,5
