Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,S,SOCI,101,,801,Social Interaction and Culture,Christopher Mackenzie,146,71.8,73.0,69.0,77.8,90.0,0.0,,,,,14,28,34,26,25,,
UBCV,2021,S,SOCI,102,,901,Inequality and Social Change,Christopher Mackenzie,118,71.6,72.0,68.0,76.0,86.0,0.0,,,,,13,27,26,20,19,,
UBCV,2021,S,SOCI,200,,901,Sociology of Family,Oral Robinson,129,74.1,77.0,69.0,82.0,91.0,0.0,,,,7,16,11,15,26,30,10,6
UBCV,2021,S,SOCI,210,,801,Canadian Social Structure,Elic Chan,62,76.0,80.0,74.0,85.0,95.0,0.0,,,,,,7,,9,16,15,
UBCV,2021,S,SOCI,217,,801,Research Methods,Elic Chan,74,70.6,73.0,64.0,80.0,91.0,0.0,,,,7,10,,15,,15,7,
UBCV,2021,S,SOCI,240,,801,Introduction to Social Interaction,Neil Armitage,145,74.2,74.0,71.0,78.0,87.0,46.0,,,,,11,21,48,27,25,6,
UBCV,2021,S,SOCI,250,,801,Crime and Society,Christopher Mackenzie,75,74.0,76.0,70.0,79.0,90.0,40.0,,,,,7,11,12,22,16,,
UBCV,2021,S,SOCI,250,,901,Crime and Society,Robert Small,52,69.4,76.0,71.5,80.0,86.0,0.0,,,,,,,7,17,10,,
UBCV,2021,S,SOCI,303,,801,Sociology of Migration,Stefano Gulmanelli,38,68.7,74.0,68.3,78.8,86.0,0.0,,,,,,6,7,7,6,,
UBCV,2021,S,SOCI,310,,801,Canadian Society,Rafael Wainer,59,75.8,78.0,72.0,83.0,93.0,0.0,,,,,,6,7,13,15,8,
UBCV,2021,S,SOCI,312,,801,Gender Relations,Jennifer Berdahl,45,77.3,78.0,73.0,82.0,93.0,51.0,,,,,,,8,7,11,7,
UBCV,2021,S,SOCI,328,,801,Social Statistics I,Adam Vanzella Yang,70,73.7,78.5,71.0,83.0,92.0,7.0,,,,,,,9,11,19,8,
UBCV,2021,S,SOCI,361,,801,Social Inequality,Neil Armitage,79,80.7,81.0,78.0,87.5,94.0,31.0,,,,,,,,19,15,15,15
UBCV,2021,S,SOCI,371,,801,Classical Traditions in Theory,Craig Meadows,78,74.3,78.0,74.0,81.0,92.0,0.0,,,,,,,13,20,29,,
UBCV,2021,S,SOCI,372,,901,Contemporary Directions in Theory,Ana Vivaldi Pasqua,55,76.8,78.0,73.0,81.0,91.0,47.0,,,,,,8,6,18,12,,
UBCV,2021,S,SOCI,380,,902,Sociological Methods: Survey Research,Oral Robinson,72,73.9,75.0,67.8,81.0,92.0,50.0,,,,,6,7,13,6,22,,
UBCV,2021,S,SOCI,382,,802,Sociological Methods: Qualitative Research,Katherine Lyon,59,74.7,77.0,66.0,83.0,94.0,50.0,,,,,7,7,,8,12,9,
UBCV,2021,S,SOCI,387,,901,Drugs and Society,Robert Small,86,76.4,80.0,74.0,86.0,97.0,0.0,,,,,,,7,15,16,15,16
UBCV,2021,S,SOCI,415,,901,Theories of Family and Kinship,Rafael Wainer,28,77.9,78.0,74.8,83.0,88.0,57.0,,,,,,,,8,9,,
UBCV,2021,S,SOCI,480,,701,Urban Ethnographic Field School (UEFS),Thomas Kemple,18,81.4,81.0,78.0,83.0,91.0,76.0,,,,,,,,7,8,,
